Unnamed: 0,Company name,City,NACE Code,NACE Original Description,NACE Friendly Label,BvD sectors,Region,Number of employees 2024,Number of employees 2023,Number of employees 2022,Number of employees 2021,Number of employees 2020,Number of employees2019,Number of employees 2018,Number of employees 2017,Number of employees 2016,Date of incorporation,Legal form,Founded Year,Growth 2023,Growth 2022,Growth 2021,Growth 2020,Growth 2019,Growth 2018,Growth 2017,aagr 2023,aagr 2022,aagr 2021,aagr 2020,aagr 2019,Scaler 2023,Scaler 2022,Scaler 2021,Scaler 2020,Scaler 2019,HighGrowthFirm 2022,HighGrowthFirm 2021,HighGrowthFirm 2020,HighGrowthFirm 2019,ConsistentHighGrowthFirm 2023,ConsistentHighGrowthFirm 2022,ConsistentHighGrowthFirm 2021,ConsistentHighGrowthFirm 2020,ConsistentHighGrowthFirm 2019,VeryHighGrowthFirm 2023,VeryHighGrowthFirm 2022,VeryHighGrowthFirm 2021,VeryHighGrowthFirm 2020,VeryHighGrowthFirm 2019,Gazelle 2023,Gazelle 2022,Gazelle 2021,Gazelle 2020,Gazelle 2019,Mature 2023,Mature 2022,Mature 2021,Mature 2020,Mature 2019,Scaleup 2023,Scaleup 2022,Scaleup 2021,Scaleup 2020,Scaleup 2019,Superstar 2023,Superstar 2022,Superstar 2021,Superstar 2020,Superstar 2019,Description
37760,IMAQUA,ZEVENEKEN,M,"Professional, scientific and technical activities",Professional Services,Biotechnology and Life Sciences,Flanders,n.a.,18,16,13,10,8,5,6,2,01/04/14,Private limited companies,2014,0.125,0.2307692307692308,0.3,0.25,0.6,-0.166666667,2,21.64403991146799,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company description:**  
IMAQUA is a research and product development company based in Lochristi, Belgium. Specializing in disease challenges, the company operates within the natural sciences industry. Founded in 2015, IMAQUA has established itself as a key player in conducting specialized research activities for various applications.

**Product offerings:**  
IMAQUA offers services in disease challenge testing for pharmaceutical and biotechnology companies. Their product portfolio includes innovative solutions for disease modeling and testing, aiding clients in drug development and research.

**Key activities:**  
IMAQUA's strategic move to assemble specialized infrastructure for disease challenges has positioned them as a go-to partner for companies in the pharmaceutical and biotech sectors. By focusing on this niche area of research, IMAQUA enhances its reputation as a reliable provider of cutting-edge solutions for disease testing, contributing significantly to advancements in drug development.

**Additional notes:**  
- **Founding year:** 2015  
- **HQ:** Ambachtenlaan 27a, 9080 Lochristi, Belgium  
- **Mission:** To provide top-notch research services for disease challenges in the natural sciences industry."
37822,ADDAX MOTORS,DEERLIJK,C,Manufacturing,Manufacturing,Transport Manufacturing,Flanders,n.a.,36,25,18,14,14,9,6,4,14/09/15,Public limited companies,2015,0.44,0.3888888888888889,0.2857142857142857,0,0.5555555555555556,0.5,0.5,37.00134211888826,21.32137516012933,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company Description:**
Addax Motors, headquartered in Deerlijk, Belgium, is a manufacturer specializing in 100% electric utility vehicles. Founded in 2015, the company focuses on producing vehicles that contribute to reducing noise and air pollution. Addax Motors has a strong presence in Europe, with distributors across the continent ensuring easy fleet maintenance and purchasing.

**Product Offerings:**
Addax Motors offers a range of electric utility vehicles, including vans and trucks, designed for commercial and industrial use. Their vehicles are known for their eco-friendly nature, providing sustainable transportation solutions for businesses looking to reduce their carbon footprint. One of their flagship products is the Addax MT10 electric van, known for its efficiency and environmental benefits.

**Key Activities:**
Addax Motors' strategic move to manufacture 100% electric utility vehicles positions them as a key player in the sustainable transportation sector. By focusing on reducing noise and air pollution, the company aligns with the growing global trend towards environmentally friendly practices. Their expansion through distributors across Europe enhances accessibility to their vehicles, driving adoption and contributing to a greener future.

**Additional notes:**
- **Founded:** 2015
- **HQ:** Deerlijk, Belgium
- **Mission:** Addax Motors aims to provide mobility solutions that contribute to reducing noise and air pollution, offering sustainable electric utility vehicles for commercial and industrial use."
37830,LES SOEURS,HASSELT,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Trade & Repair,Retail,Flanders,n.a.,23,18,14,10,6,3,2,n.a.,08/09/15,Private limited companies,2015,0.2777777777777778,0.2857142857142857,0.4,0.6666666666666666,1,0.5,n.a.,32.00061217959123,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company Description:**
Les Soeurs is a Belgian brand founded by three sisters who have a passion for creating exclusive jewelry and accessories with a personal touch. With stores in Hasselt, Knokke, Antwerp, and other Belgian cities, Les Soeurs is known for its unique and trendy designs that cater to a wide range of customers. The brand's commitment to quality craftsmanship and attention to detail has garnered a loyal following in the fashion industry.

**Product Offerings:**
Les Soeurs offers a diverse range of products including jewelry, accessories, and clothing. Their collections feature stylish earrings, necklaces, bracelets, and handbags designed to complement various outfits and occasions. One of their popular offerings is personalized jewelry pieces that allow customers to add a special touch to their accessories.

**Key Activities:**
Les Soeurs has expanded its presence across Belgium with multiple store locations, showcasing their commitment to reaching a broader customer base. The brand's strategic move to offer accommodations at Les soeurs D'Ardennes in Rochefort demonstrates their versatility beyond the fashion industry, catering to different consumer needs. By focusing on creating must-have items and providing a personalized shopping experience, Les Soeurs continues to differentiate itself in the competitive fashion market.

**Additional notes:**
- **Founded:** Year not available
- **HQ:** Tessenderlo, Limburg, Belgium
- **Mission:** To offer exclusive jewelry and accessories with a personal touch for customers seeking trendy and unique fashion pieces."
37856,LYNXCARE CLINICAL INFORMATICS,LEUVEN,J,Information and communication,Info & Communication,Computer Software,Flanders,n.a.,26,25,19,13,6,8,3,n.a.,18/09/15,Public limited companies,2015,0.04,0.3157894736842105,0.4615384615384616,1.166666666666667,-0.25,1.666666666666667,n.a.,25.99210498948732,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company Description:**
LYNXCARE Clinical Informatics is a Belgian company based in Leuven, Belgium, specializing in providing innovative solutions in the field of clinical informatics. The company is known for its advanced technologies that streamline healthcare data management and improve patient outcomes through data-driven insights.

**Product Offerings:**
LYNXCARE offers a comprehensive clinical informatics platform that enables healthcare providers to efficiently collect, analyze, and utilize patient data for personalized care. Their platform includes features such as electronic health record integration, data visualization tools, and predictive analytics capabilities. For example, LYNXCARE's platform may include modules for patient monitoring, treatment optimization, and outcome prediction.

**Key Activities:**
LYNXCARE has made strategic moves in the healthcare industry by partnering with leading hospitals and research institutions to implement their clinical informatics solutions. These partnerships have enabled LYNXCARE to expand its market reach and enhance its reputation as a trusted provider of healthcare data management solutions. Additionally, the company's focus on data-driven insights has helped healthcare organizations improve operational efficiency and deliver better patient care.

**Additional notes:**
Founded in [Year], LYNXCARE Clinical Informatics is headquartered in Leuven, Belgium. The company's mission is to revolutionize healthcare data management through innovative technologies that empower healthcare providers to make informed decisions and improve patient outcomes."
37949,OLIVIER WATHELET,HARZE,F,Construction,Construction,Construction,Wallonia,n.a.,32,20,14,14,12,8,5,2,24/08/15,Private limited companies,2015,0.6,0.4285714285714285,0,0.1666666666666667,0.5,0.6,1.5,31.7267512,18.56311014966876,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company description:**
OLIVIER WATHELET SPRL, located in Aywaille, Liege, Belgium, is a family-owned general construction company specializing in excavation, structural work, renovations, and exterior landscaping. Founded by Olivier Wathelet, the company has a strong focus on providing high-quality construction services to residential and commercial clients. Olivier Wathelet, with a background in anthropology and industry experience, leads the company with a commitment to excellence and customer satisfaction.

**Product offerings:**
OLIVIER WATHELET SPRL offers a range of construction services including excavation, structural work, renovations, and exterior landscaping. Examples of their offerings include building new structures, renovating existing properties, and creating outdoor spaces such as gardens and driveways. The company's expertise lies in delivering tailored construction solutions to meet the unique needs of each client.

**Key activities:**
OLIVIER WATHELET SPRL has established a strong presence in the construction industry through its strategic focus on quality and customer-centric approach. By offering a comprehensive suite of construction services, the company caters to a diverse clientele seeking both residential and commercial construction solutions. Olivier Wathelet's industry background and leadership have enabled the company to build a reputation for reliability and excellence in the construction sector.

**Additional notes:**
- **Founded:** Not available
- **HQ:** Rue de Lambinon 6, 4920 Aywaille, Liege, Belgium
- **Mission:** To provide top-notch construction services tailored to the unique needs of each client."
37952,GRONDWERKEN EGGERMONT SIMON,DEINZE,F,Construction,Construction,Construction,Flanders,n.a.,29,22,19,14,11,6,2,n.a.,19/08/15,Private limited companies,2015,0.3181818181818182,0.1578947368421053,0.3571428571428572,0.2727272727272727,0.8333333333333334,2,n.a.,27.47450104,25.99210498948732,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company Description:**
Grondwerken Eggermont Simon, based in Deinze, Belgium, was founded in 2015 and operates as a BVBA/SPRL/GmbH entity. Specializing in earthworks and demolition, the company focuses on construction site preparation in the Deinze region for both residential and commercial clients. Grondwerken Eggermont Simon is known for its modern approach and dynamic services in the field of groundworks.

**Product Offerings:**
Grondwerken Eggermont Simon offers a range of services including earthworks, demolition, and construction site preparation. They provide services for both residential and commercial projects, ensuring that the terrain is ready for further construction activities. For example, they may handle tasks such as excavation, land clearing, and leveling to prepare sites for building foundations or landscaping projects.

**Key Activities:**
Grondwerken Eggermont Simon's strategic move to focus on earthworks and demolition activities aligns with the growing demand for construction site preparation services in the Deinze region. By offering specialized services in groundworks, the company can cater to the needs of both residential and commercial clients, contributing to the development of infrastructure and real estate projects in the area. Additionally, their modern and dynamic approach sets them apart in the industry, attracting clients who value efficiency and quality in construction-related services.

**Additional notes:**
- **Founding Year:** 2015
- **HQ:** Deinze, Belgium
- **Mission:** The mission of Grondwerken Eggermont Simon is to provide high-quality earthworks and demolition services to clients in the Deinze region, focusing on modern solutions and customer satisfaction."
37958,MAES - RAEMDONCK,ZELE,F,Construction,Construction,Construction,Flanders,n.a.,51,41,30,26,21,19,12,5,26/08/15,Private limited companies,2015,0.2439024390243902,0.3666666666666666,0.1538461538461539,0.2380952380952381,0.1052631578947368,0.5833333333333334,1.4,25.17923007,24.98412496807923,16.44545743112158,29.39893461093845,n.a.,1,1,1,1,n.a.,1,0,1,n.a.,1,1,0,1,n.a.,0,0,0,0,n.a.,1,1,0,1,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,0,0,0,0,n.a.,"**Company Description:**
MAES - RAEMDONCK is a construction contractor based in Zele, Belgium. The company specializes in the construction of roads and other infrastructure projects. With a gross margin placing them 153rd in the sector for public works, road construction, and water works, MAES - RAEMDONCK has established a strong presence in the specialized construction industry in Belgium.

**Product Offerings:**
MAES - RAEMDONCK offers a range of services including the construction of highways, roads, and other infrastructure projects. They are known for their expertise in delivering high-quality construction projects that meet industry standards and client requirements. For example, the company may offer services such as road paving, drainage systems installation, and infrastructure development for public and private sector clients.

**Key Activities:**
In recent years, MAES - RAEMDONCK has focused on expanding its operations and enhancing its market position through strategic partnerships and investments. The company's location in Zele, a strategic hub in Oost-Vlaanderen, allows them to efficiently serve clients across Belgium. By consistently delivering projects with a strong gross margin, MAES - RAEMDONCK has demonstrated financial stability and competitiveness in the construction sector. Their collaboration with other companies like Verbraeken Infra showcases their commitment to growth and innovation in the industry.

**Additional notes:**
- **Founded:** Year not available
- **HQ:** Vaartstraat 31, 9240 Zele, Belgium
- **Mission:** Information not available"
37966,MAGICS TECHNOLOGIES,GEEL,M,"Professional, scientific and technical activities",Professional Services,Business Services,Flanders,n.a.,39,35,27,15,7,4,2,2,04/08/15,Public limited companies,2015,0.1142857142857143,0.2962962962962963,0.8,1.142857142857143,0.75,1,0,37.50688670741411,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company description:**  
MAGICS Technologies, based in Geel, Belgium, is a spin-off company founded in 2015 from KU Leuven and the Belgian Nuclear Research Center (SCK-CEN). Specializing in Flanders Semiconductors, MAGICS engineers highly reliable and high-performance radiation-hardened chips for the nuclear and space industries. The company has quickly gained recognition for its innovative solutions tailored to demanding environmental conditions.

**Product offerings:**  
MAGICS Technologies offers radiation-hardened chips designed for the nuclear and space industries. Their products are known for their high reliability and performance in extreme conditions. For example, MAGICS may offer radiation-hardened microcontrollers or processors that can withstand the rigors of space travel or nuclear environments.

**Key activities:**  
MAGICS Technologies' strategic move to focus on semiconductor manufacturing for radiation-hardened chips positions them as a key player in niche markets like aerospace and nuclear technology. The partnership with KU Leuven and SCK-CEN has provided them with a strong research foundation, enabling them to develop cutting-edge solutions. This expansion into specialized semiconductor engineering showcases MAGICS' commitment to innovation and addressing the unique needs of industries with stringent requirements.

**Additional notes:**  
- **Founding year:** 2015  
- **HQ:** Geel, Antwerpen, Belgium  
- **Mission:** To provide highly reliable and high-performance radiation-hardened chips for the nuclear and space industries."
37971,MEES MANAGEMENT APOTHEEK,ZOLDER,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Trade & Repair,Retail,Flanders,n.a.,30,19,17,12,13,14,n.a.,12,30/07/15,Private limited companies,2015,0.5789473684210527,0.1176470588235294,0.4166666666666667,-0.076923077,-0.071428571,n.a.,n.a.,35.72088082974532,13.48455252486973,6.685884434218181,n.a.,2.704002462483968,1,1,0,n.a.,0,0,0,n.a.,0,1,0,0,n.a.,n.a.,1,0,0,n.a.,n.a.,1,0,0,n.a.,n.a.,0,0,0,n.a.,n.a.,1,0,0,n.a.,n.a.,0,0,0,n.a.,n.a.,"**Company description:** MEES MANAGEMENT APOTHEEK is part of Groep Mees, a network of pharmacies across Flanders, Belgium, known for its emphasis on personalized service beyond medication provision. With locations in Zonhoven, Hasselt, and Heusden-Zolder, the company focuses on delivering high-quality pharmaceutical care to its customers.

**Product offerings:** MEES MANAGEMENT APOTHEEK offers a wide range of pharmaceutical products and services, including prescription medications, over-the-counter drugs, health supplements, and personalized medication management consultations. They may also provide specialized services such as medication synchronization programs for patients with complex medication regimens.

**Key activities:** MEES MANAGEMENT APOTHEEK's strategic moves include expanding its presence in multiple cities in Flanders, showcasing a commitment to serving a broader customer base with their personalized pharmacy services. By being part of Groep Mees, the company benefits from synergies and shared resources within the network, enhancing operational efficiency and customer satisfaction. Additionally, the company's focus on personalized service aligns with the growing trend in the pharmaceutical industry towards patient-centric care.

**Additional notes:** Founded in Belgium, MEES MANAGEMENT APOTHEEK operates as part of Groep Mees, with headquarters in Hasselt. The company's mission likely revolves around providing exceptional pharmaceutical care with a focus on personalized service to improve the health and well-being of their customers."
37976,HAWAIIAN POKE BOWL,ANTWERPEN,I,Accommodation and food service activities,Accommodation & Food,"Travel, Personal & Leisure",Flanders,n.a.,53,41,21,16,13,1,n.a.,n.a.,11/08/15,Private limited companies,2015,0.2926829268292683,0.9523809523809523,0.3125,0.2307692307692308,12,n.a.,n.a.,49.06829894359228,46.64935869785618,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,1,1,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,0,0,n.a.,n.a.,n.a.,"**Company Description:**
Hawaiian Poké Bowl is a rapidly expanding chain of restaurants specializing in healthy and delicious Hawaiian cuisine, with a strong presence in Belgium and The Netherlands. Known for their customizable poké bowls made with fresh ingredients, homemade dressings, and a variety of toppings, the brand has gained popularity for offering a flavorful and nutritious dining experience. With a focus on providing vegan options and accepting credit cards, Hawaiian Poké Bowl caters to a diverse customer base seeking convenient and wholesome meal choices.

**Product Offerings:**
Hawaiian Poké Bowl offers a range of options for customers to create their own bowls, choosing from sizes like Medium or Large and selecting from a variety of fresh ingredients, dressings, and toppings. Some popular choices include salmon poké bowls with avocado, edamame, and sesame seeds, or tofu poké bowls with mango, cucumber, and spicy mayo. The brand also provides vegan options to cater to different dietary preferences.

**Key Activities:**
The strategic move of opening their 47th location in Zoetermeer reflects Hawaiian Poké Bowl's aggressive expansion strategy to capture a larger market share in Belgium and The Netherlands. By offering a convenient ordering system through Uber Eats and emphasizing a ""make your own bowl"" concept, the company enhances customer engagement and satisfaction. Additionally, the brand's focus on fresh ingredients and homemade dressings aligns with current consumer trends towards healthier dining options, positioning Hawaiian Poké Bowl as a competitive player in the healthy food segment. 

**Additional notes:**
- **HQ:** Belgium
- **Mission:** To provide customers with a flavorful and healthy dining experience through customizable poké bowls made with fresh ingredients."
37996,ROBRAS,DE PANNE,I,Accommodation and food service activities,Accommodation & Food,"Travel, Personal & Leisure",Flanders,n.a.,35,18,18,13,20,20,16,14,22/01/13,Private limited companies,2013,0.9444444444444444,0,0.3846153846153846,-0.35,0,0.25,0.1428571428571428,39.11530022803198,-3.451061539,-3.451061539,-6.68722108,12.62478804,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company description:**
ROBRAS, headquartered in Halle, Belgium, is a relatively new entrant in the IT services and consulting industry, having been founded in September 2019. The company operates with a small team of one employee and is focused on providing IT solutions to its clients.

**Product offerings:**
ROBRAS offers a range of IT services and consulting solutions, including software development, system integration, cybersecurity, and IT infrastructure management. For example, the company may provide custom software solutions for businesses looking to streamline their operations or enhance their digital presence.

**Key activities:**
Despite being a small firm, ROBRAS has the potential to make significant impacts in the IT sector through strategic partnerships and innovative solutions. As the company grows, it may explore collaborations with larger IT firms to expand its service offerings or seek funding to support its expansion plans. Additionally, ROBRAS could leverage its expertise in niche IT areas to carve out a unique market position and attract more clients.

**Additional notes:**
- **Founded:** September 4, 2019
- **Headquarters:** Halle, Belgium
- **Mission:** Information not available."
38012,MUCH MORE MARKET BENELUX,BRUXELLES,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Trade & Repair,Wholesale,Brussels,n.a.,43,38,26,19,14,5,11,9,25/01/13,Private limited companies,2013,0.131578947,0.4615384615384616,0.3684210526315789,0.3571428571428572,1.8,-0.545454545,0.2222222222222222,31.29200628641151,39.49281985432749,n.a.,19.98316262079767,n.a.,1,1,n.a.,1,n.a.,1,n.a.,0,n.a.,1,1,n.a.,0,n.a.,0,0,n.a.,0,n.a.,1,1,n.a.,0,n.a.,0,0,n.a.,0,n.a.,0,0,n.a.,0,n.a.,0,0,n.a.,0,n.a.,"**Company description:** 
Much More Market Benelux is a grocery store located in Anderlecht, Belgium. The company operates in the food retail sector, serving customers in the Benelux region. With a focus on providing a wide variety of products to meet the diverse needs of Dutch, Belgian, and Luxembourgish audiences, Much More Market Benelux aims to offer a unique shopping experience to its customers.

**Product offerings:** 
Much More Market Benelux offers a range of products including fresh produce, dairy, meat, packaged goods, and household essentials. The store prides itself on sourcing high-quality products from local suppliers and international brands to cater to the preferences of its multicultural customer base. For example, they may offer a selection of artisanal goods, organic produce, and specialty items to differentiate themselves in the competitive grocery market.

**Key activities:** 
In recent years, Much More Market Benelux has focused on expanding its market presence in the Benelux region by strategically positioning itself as a go-to destination for diverse grocery needs. The company's emphasis on localization best practices and offering a unique shopping experience aligns with the growing trend of personalized customer service in the retail industry. By prioritizing customer satisfaction and product variety, Much More Market Benelux aims to strengthen its competitive position and enhance customer loyalty in the dynamic grocery market.

**Additional notes:** 
Founded in: Information not available  
HQ: Anderlecht, Belgium  
Mission: To provide a diverse range of high-quality products and a unique shopping experience for customers in the Benelux region."
38056,CHECKROOM,GENT,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Trade & Repair,Wholesale,Flanders,n.a.,30,36,21,14,8,4,2,1,13/02/13,Public limited companies,2013,-0.166666667,0.7142857142857143,0.5,0.75,1,1,1,28.92319893892981,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,1,n.a.,n.a.,n.a.,n.a.,0,n.a.,n.a.,n.a.,n.a.,"**Company description:** 
Checkroom, headquartered in Ghent, Belgium, is a software company specializing in real-time location tracking and geolocation features for businesses. Founded in 2013, the company has expanded its operations to include offices in New York, USA. With a focus on asset management solutions, Checkroom offers innovative software to help organizations track their equipment, know its whereabouts, and optimize asset utilization.

**Product offerings:** 
Checkroom provides a comprehensive software platform that enables businesses to track their assets in real-time, manage equipment check-in and check-out processes, and generate detailed reports on asset usage. For example, their software allows companies to monitor who has possession of specific items, where they are located, and when they are expected to be returned.

**Key activities:** 
Checkroom's strategic move to establish offices in both Belgium and the USA showcases its commitment to serving a global customer base and expanding its market reach. By offering a solution that enhances asset visibility and management efficiency, Checkroom helps businesses reduce operational costs, prevent asset loss, and improve overall productivity. Additionally, the company's focus on continuous innovation and customer satisfaction positions it as a key player in the asset tracking software industry.

**Additional notes:** 
- **Founding year:** 2013
- **HQ:** Ghent, Belgium
- **Mission:** To provide cutting-edge asset management solutions through innovative software technology."
38226,ANTWERP MAINTENANCE,HOBOKEN,G,Wholesale and retail trade; repair of motor vehicles and motorcycles,Trade & Repair,Business Services,Flanders,n.a.,41,39,29,16,17,20,22,24,04/03/13,Private limited companies,2013,0.051282051,0.3448275862068966,0.8125,-0.058823529,-0.15,-0.090909091,-0.083333333,36.84259186996071,31.88798361621814,13.18511959629507,-10.0711374,-10.85864598,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company Description:**
Antwerp Maintenance is a prominent trade event focused on industrial maintenance, held annually at the Antwerp Expo in Belgium. With a strong emphasis on showcasing the latest technologies, solutions, and best practices in maintenance, the event serves as a key gathering for industry professionals, suppliers, and experts to exchange insights and network. Antwerp Maintenance plays a vital role in driving innovation and efficiency in industrial maintenance practices across various sectors.

**Product Offerings:**
Antwerp Maintenance offers a platform for companies to exhibit a wide range of products and services related to industrial maintenance. Exhibitors typically showcase maintenance tools, equipment, software solutions, predictive maintenance technologies, spare parts, and consulting services. For example, leading companies may present cutting-edge predictive maintenance software that helps organizations optimize their maintenance schedules and reduce downtime.

**Key Activities:**
Antwerp Maintenance's strategic focus on organizing a dedicated trade event for industrial maintenance underscores its commitment to fostering knowledge sharing and innovation in the sector. By bringing together industry players, suppliers, and experts under one roof, the event facilitates networking opportunities, promotes the adoption of advanced maintenance technologies, and supports the growth of businesses in the maintenance industry. Additionally, through partnerships with key stakeholders, Antwerp Maintenance contributes to the advancement of best practices and standards in industrial maintenance.

**Additional notes:**
Information not available."
38286,EASY SYNDIC,BRUXELLES,L,Real estate activities,Real Estate,Property Services,Brussels,n.a.,45,37,27,19,15,12,8,4,12/12/14,Private limited companies,2014,0.2162162162162162,0.3703703703703703,0.4210526315789473,0.2666666666666667,0.25,0.5,1,33.29677360204259,35.11497597182871,31.03706971044482,n.a.,n.a.,1,1,1,n.a.,n.a.,1,1,n.a.,n.a.,1,1,1,n.a.,n.a.,0,0,0,n.a.,n.a.,1,1,1,n.a.,n.a.,0,0,0,n.a.,n.a.,0,0,0,n.a.,n.a.,0,0,0,n.a.,n.a.,"**Company Description:**
Easy Syndic is a professional trustee based in Brussels, Belgium, specializing in managing small condominiums and buildings with a maximum of 9 lots. With headquarters in Forest, Belgium, the company offers management services starting from €8 per month per apartment. Easy Syndic is known for its expertise in handling homeowners' associations efficiently and cost-effectively.

**Product Offerings:**
Easy Syndic offers a range of services for property management, including financial administration, maintenance coordination, legal compliance, and communication with property owners. For example, they provide transparent financial reporting, organize maintenance and repairs, ensure compliance with local regulations, and facilitate communication between residents and the management team.

**Key Activities:**
Easy Syndic's strategic move to specialize in small condominiums and offer affordable management services has positioned them as a trusted partner for property owners seeking personalized and cost-effective solutions. By focusing on this niche market segment, Easy Syndic can deliver tailored services that meet the unique needs of small property associations, enhancing customer satisfaction and loyalty. Additionally, their expansion into different regions in Belgium, such as Brussels North and Wallonia, demonstrates their commitment to growing their presence and serving a wider customer base effectively.

**Additional notes:**
- **Founding Year:** Not available
- **HQ:** Forest, Belgium
- **Mission:** Easy Syndic aims to provide professional and reliable property management services to small condominiums and buildings, ensuring efficient operations and enhancing the living experience for residents."
38313,DP PROJECT,JODOIGNE,C,Manufacturing,Manufacturing,Food & Tobacco Manufacturing,Wallonia,n.a.,59,43,19,16,12,13,20,12,28/11/14,Private limited companies,2014,0.3720930232558139,1.263157894736842,0.1875,0.3333333333333333,-0.076923077,-0.35,0.6666666666666666,54.49366514664109,53.02500528744412,13.48455252486973,-7.168223328,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"**Company Description:**
DP Project, based in Hannut, Liege, Belgium, is a strategic player in the development of offshore energy solutions, particularly focusing on the creation of energy islands in the North Sea. The company collaborates with key industry stakeholders like the Port of Antwerp-Bruges to deploy innovative technologies such as AEM electrolysis stacks for hydrogen production. With a strong emphasis on sustainability, DP Project is at the forefront of pioneering projects like the Princess Elisabeth Island, the world's first artificial energy island off the Belgian coast.

**Product Offerings:**
DP Project offers cutting-edge solutions for offshore energy development, including the establishment of energy islands and the deployment of industrial-scale AEM electrolysis stacks for hydrogen production. One of their flagship projects, the Princess Elisabeth Island, showcases their expertise in creating innovative and sustainable energy infrastructure in the North Sea.

**Key Activities:**
DP Project's strategic move to collaborate with the Port of Antwerp-Bruges to install AEM electrolysis stacks demonstrates their commitment to advancing green hydrogen production at an industrial scale. By focusing on the development of energy islands in the North Sea, DP Project is not only contributing to the renewable energy sector but also positioning itself as a key player in the transition towards sustainable energy solutions. Additionally, their involvement in projects like the Princess Elisabeth Island highlights their dedication to pushing the boundaries of offshore energy innovation.

**Additional notes:**
Information not available."
